	Unnamed: 0	lemme	freqlemlivres	freqlemlivres_cumsum	freqlemlivres_cumsumpercent
1488	35131	danger	55.27	767528.6900000002	76.75286900000002
1489	35420	demi	55.2	767583.8900000001	76.75838900000002
1490	15911	bonne	55.2	767639.0900000002	76.76390900000001
1491	102649	puissance	55.2	767694.29	76.769429
1492	1123	accomplir	55.2	767749.49	76.77494899999998
1493	29414	conserver	55.14	767804.63	76.780463
1494	135480	vieillard	55.14	767859.77	76.785977
1495	52575	essuyer	55.0	767914.77	76.791477
1496	52791	etc	55.0	767969.77	76.796977
1497	104866	radio	55.0	768024.77	76.802477
1498	129581	tort	55.0	768079.77	76.80797700000002
1499	67797	hôpital	54.93	768134.7000000002	76.81347000000002
1500	76904	lieutenant	54.93	768189.6300000001	76.81896300000002
1501	46241	détourner	54.86	768244.4900000001	76.82444900000002
1502	33823	créer	54.8	768299.2900000002	76.82992900000002
1503	36181	diable	54.8	768354.0900000002	76.83540900000003
1504	107132	recherche	54.8	768408.8900000001	76.84088900000002
1505	1475	accueillir	54.73	768463.6200000001	76.84636200000003
1506	105965	rapprocher	54.66	768518.2800000003	76.85182800000003
1507	118569	sauvage	54.66	768572.9400000003	76.85729400000002
1508	12471	baiser	54.59	768627.5300000003	76.86275300000003
1509	98507	portrait	54.59	768682.1200000001	76.86821200000003
1510	86143	mériter	54.53	768736.6500000003	76.87366500000003
1511	96906	plateau	54.53	768791.1800000003	76.87911800000003
1512	76462	lecture	54.53	768845.7100000003	76.88457100000005
1513	109338	remercier	54.46	768900.1700000003	76.89001700000003
1514	97684	poisson	54.46	768954.6300000001	76.89546300000002
1515	72333	interdire	54.39	769009.0200000004	76.90090200000003
1516	125576	surveiller	54.39	769063.4100000003	76.90634100000003
1517	34491	curiosité	54.39	769117.8000000003	76.91178000000002
1518	29768	constituer	54.39	769172.1900000003	76.91721900000003
1519	22358	cercle	54.26	769226.4500000003	76.92264500000003
1520	31987	coude	54.19	769280.6400000001	76.92806400000002
1521	114356	régler	54.19	769334.8300000002	76.93348300000002
1522	47149	efforcer	54.19	769389.0200000001	76.93890200000001
1523	70215	indiquer	54.12	769443.1400000001	76.94431400000002
1524	19472	cadavre	54.05	769497.1900000002	76.94971900000002
1525	82590	million	54.05	769551.2400000001	76.95512400000003
1526	135062	verser	53.99	769605.2300000002	76.96052300000002
1527	81885	meuble	53.99	769659.2200000002	76.96592200000002
1528	92837	particulier	53.99	769713.2100000002	76.97132100000002
1529	8911	arrêt	53.92	769767.1300000001	76.97671300000002
1530	81342	maîtresse	53.92	769821.0500000003	76.98210500000003
1531	28811	confondre	53.85	769874.9000000003	76.98749000000002
1532	22141	ceci	53.78	769928.6800000003	76.99286800000003
1533	109849	rendez-vous	53.72	769982.4000000003	76.99824000000002
1534	124245	succès	53.72	770036.1200000001	77.00361200000002
1535	123914	subir	53.72	770089.8400000002	77.00898400000003
1536	54911	faible	53.65	770143.4900000001	77.01434900000002
1537	85442	mystérieux	53.65	770197.1400000001	77.01971400000002
1538	81687	merci	53.51	770250.6500000003	77.02506500000003
1539	133944	vache	53.45	770304.1000000002	77.03041000000002
1540	23150	charme	53.45	770357.5500000002	77.03575500000002
1541	17740	brillant	53.31	770410.8600000001	77.04108600000002
1542	16394	boue	53.31	770464.1700000003	77.04641700000003
1543	115455	région	53.31	770517.4800000003	77.05174800000003
1544	66995	humide	53.31	770570.7900000005	77.05707900000004
1545	20020	calme	53.24	770624.0300000005	77.06240300000003
1546	93514	pauvre	53.24	770677.2700000005	77.06772700000003
1547	10816	aucun	53.18	770730.4500000004	77.07304500000005
1548	40429	déchirer	53.11	770783.5600000005	77.07835600000004
1549	55066	fameux	53.11	770836.6700000005	77.08366700000003
1550	86552	naissance	52.91	770889.5800000004	77.08895800000005
1551	10783	au-delà	52.91	770942.4900000005	77.09424900000005
1552	119505	semblable	52.91	770995.4000000005	77.09954000000005
1553	121199	soit	52.91	771048.3100000005	77.10483100000005
1554	96974	plein	52.77	771101.0800000004	77.11010800000005
1555	67712	héros	52.77	771153.8500000007	77.11538500000006
1556	37835	divers	52.77	771206.6200000006	77.12066200000005
1557	120076	sexe	52.7	771259.3200000004	77.12593200000005
1558	106107	rassembler	52.7	771312.0200000005	77.13120200000004
1559	118112	santé	52.7	771364.7200000004	77.13647200000005
1560	29833	construire	52.64	771417.3600000005	77.14173600000005
1561	113238	rompre	52.64	771470.0000000005	77.14700000000005
1562	32526	couteau	52.64	771522.6400000005	77.15226400000005
1563	32811	crainte	52.64	771575.2800000005	77.15752800000007
1564	4050	aise	52.64	771627.9200000005	77.16279200000005
1565	81435	menacer	52.57	771680.4900000005	77.16804900000005
1566	45280	désert	52.57	771733.0600000005	77.17330600000005
1567	10948	auquel	52.57	771785.6300000005	77.17856300000005
1568	65403	haine	52.5	771838.1300000005	77.18381300000003
1569	101092	prouver	52.43	771890.5600000005	77.18905600000005
1570	73338	invisible	52.36	771942.9200000005	77.19429200000003
1571	46351	détruire	52.36	771995.2800000005	77.19952800000004
1572	108865	relation	52.36	772047.6400000005	77.20476400000005
1573	134143	valeur	52.3	772099.9400000005	77.20999400000005
1574	74042	jadis	52.3	772152.2400000005	77.21522400000005
1575	41743	défense	52.3	772204.5400000005	77.22045400000005
1576	15043	bizarre	52.23	772256.7700000005	77.22567700000005
1577	135990	visiter	52.16	772308.9300000005	77.23089300000005
1578	116365	résister	52.16	772361.0900000004	77.23610900000007
1579	52014	erreur	52.09	772413.1800000005	77.24131800000005
1580	81531	mentir	52.03	772465.2100000004	77.24652100000007
1581	19240	c'est-à-dire	51.96	772517.1700000005	77.25171700000007
1582	34510	curé	51.82	772568.9900000005	77.25689900000005
1583	134047	vaguement	51.76	772620.7500000005	77.26207500000005
1584	55013	fait	51.76	772672.5100000005	77.26725100000004
1585	28272	conclure	51.76	772724.2700000005	77.27242700000005
1586	83221	mode	51.69	772775.9600000004	77.27759600000005
1587	64934	génie	51.62	772827.5800000004	77.28275800000004
1588	121128	soie	51.62	772879.2000000004	77.28792000000004
1589	15904	bonjour	51.55	772930.7500000005	77.29307500000004
1590	22414	certaines	51.55	772982.3000000005	77.29823000000005
1591	116248	réserve	51.55	773033.8500000007	77.30338500000006
1592	135751	violent	51.49	773085.3400000004	77.30853400000005
1593	58222	fortune	51.49	773136.8300000004	77.31368300000005
1594	24252	choix	51.42	773188.2500000006	77.31882500000006
1595	66120	heureusement	51.35	773239.6000000007	77.32396000000007
1596	91041	ouvrier	51.35	773290.9500000004	77.32909500000005
1597	74896	juin	51.28	773342.2300000007	77.33422300000005
1598	135479	vieil	51.22	773393.4500000004	77.33934500000005
1599	63857	grimper	51.15	773444.6000000007	77.34446000000004
1600	124556	suivant	51.08	773495.6800000005	77.34956800000005
1601	84391	moteur	51.08	773546.7600000005	77.35467600000005
1602	37430	dissimuler	51.01	773597.7700000005	77.35977700000005
1603	64429	guetter	51.01	773648.7800000005	77.36487800000005
1604	85440	mystère	51.01	773699.7900000005	77.36997900000004
1605	88272	nuque	50.95	773750.7400000005	77.37507400000005
1606	62285	gloire	50.88	773801.6200000005	77.38016200000004
1607	19484	cadeau	50.81	773852.4300000005	77.38524300000005
1608	20240	camion	50.74	773903.1700000005	77.39031700000005
1609	108290	reflet	50.74	773953.9100000005	77.39539100000005
1610	122296	sourd	50.68	774004.5900000004	77.40045900000005
1611	53194	examiner	50.68	774055.2700000006	77.40552700000006
1612	102	abattre	50.61	774105.8800000006	77.41058800000006
1613	73101	intérieur	50.61	774156.4900000006	77.41564900000007
1614	38206	dominer	50.61	774207.1000000007	77.42071000000007
1615	115111	réduire	50.61	774257.7100000004	77.42577100000005
1616	13230	barbe	50.54	774308.2500000006	77.43082500000007
1617	36986	discours	50.54	774358.7900000006	77.43587900000007
1618	130085	toutes	50.47	774409.2600000006	77.44092600000006
1619	28165	concerner	50.47	774459.7300000007	77.44597300000005
1620	38484	doré	50.47	774510.2000000004	77.45102000000007
1621	8987	article	50.34	774560.5400000005	77.45605400000005
1622	83986	moquer	50.34	774610.8800000005	77.46108800000005
1623	96484	plafond	50.34	774661.2200000004	77.46612200000004
1624	112900	risque	50.27	774711.4900000005	77.47114900000005
1625	86921	navire	50.2	774761.6900000005	77.47616900000004
1626	97100	plier	50.2	774811.8900000005	77.48118900000004
1627	59621	frotter	50.14	774862.0300000005	77.48620300000003
1628	133561	uniforme	50.14	774912.1700000005	77.49121700000003
1629	89339	oeuf	50.14	774962.3100000005	77.49623100000005
1630	26777	colonne	50.07	775012.3800000005	77.50123800000003
1631	69667	incliner	50.0	775062.3800000005	77.50623800000005
1632	94644	personnel	50.0	775112.3800000005	77.51123800000003
1633	33078	creux	49.93	775162.3100000005	77.51623100000005
1634	114355	règle	49.93	775212.2400000005	77.52122400000005
1635	120040	seuil	49.86	775262.1000000004	77.52621000000005
1636	23438	chauffeur	49.86	775311.9600000004	77.53119600000005
1637	27065	commandant	49.8	775361.7600000005	77.53617600000005
1638	2554	adresse	49.8	775411.5600000005	77.54115600000007
1639	36429	difficulté	49.8	775461.3600000006	77.54613600000006
1640	121033	social	49.8	775511.1600000006	77.55111600000006
1641	108494	regagner	49.8	775560.9600000007	77.55609600000007
1642	52608	est	49.73	775610.6900000006	77.56106900000006
1643	48261	emplir	49.73	775660.4200000006	77.56604200000007
1644	90625	os	49.73	775710.1500000006	77.57101500000007
1645	136351	voisin	49.73	775759.8800000006	77.57598800000005
1646	33219	crise	49.73	775809.6100000006	77.58096100000007
1647	7035	août	49.66	775859.2700000006	77.58592700000004
1648	94107	pente	49.66	775908.9300000006	77.59089300000007
1649	74958	jupe	49.59	775958.5200000006	77.59585200000006
1650	117674	saison	49.59	776008.1100000006	77.60081100000005
1651	88798	obscurité	49.39	776057.5000000006	77.60575000000007
1652	126973	talon	49.26	776106.7600000006	77.61067600000004
1653	114812	réclamer	49.26	776156.0200000006	77.61560200000007
1654	122280	source	49.19	776205.2100000004	77.62052100000005
1655	38514	dossier	49.12	776254.3300000004	77.62543300000007
1656	55427	fatiguer	49.05	776303.3800000006	77.63033800000005
1657	111513	restaurant	48.99	776352.3700000006	77.63523700000006
1658	20566	canon	48.99	776401.3600000006	77.64013600000007
1659	138997	écrivain	48.99	776450.3500000007	77.64503500000005
1660	63330	gras	48.92	776499.2700000006	77.64992700000006
1661	39471	débarrasser	48.92	776548.1900000006	77.65481900000006
1662	17042	boutique	48.92	776597.1100000006	77.65971100000007
1663	101186	provoquer	48.85	776645.9600000007	77.66459600000006
1664	78299	lutter	48.78	776694.7400000006	77.66947400000006
1665	76665	leçon	48.72	776743.4600000007	77.67434600000007
1666	131901	tristesse	48.72	776792.1800000006	77.67921800000006
1667	68225	imagination	48.58	776840.7600000006	77.68407600000006
1668	25978	clé	48.58	776889.3400000004	77.68893400000006
1669	7337	apparence	48.51	776937.8500000007	77.69378500000006
1670	76756	libérer	48.51	776986.3600000006	77.69863600000005
1671	114198	russe	48.51	777034.8700000006	77.70348700000005
1672	84101	mordre	48.45	777083.3200000004	77.70833200000007
1673	82984	mission	48.45	777131.7700000005	77.71317700000004
1674	31347	corde	48.38	777180.1500000005	77.71801500000005
1675	101382	préciser	48.31	777228.4600000004	77.72284600000006
1676	136390	vol	48.31	777276.7700000006	77.72767700000007
1677	136321	voile	48.31	777325.0800000007	77.73250800000007
1678	38738	douze	48.18	777373.2600000006	77.73732600000007
1679	32672	coûter	48.11	777421.3700000006	77.74213700000007
1680	52899	eux-mêmes	48.04	777469.4100000006	77.74694100000008
1681	98812	pot	48.04	777517.4500000008	77.75174500000007
1682	133746	usage	47.97	777565.4200000006	77.75654200000007
1683	76518	lesquels	47.91	777613.3300000008	77.76133300000008
1684	55092	familier	47.91	777661.2400000008	77.76612400000008
1685	74408	jeune	47.91	777709.1500000008	77.7709150000001
1686	108718	rejeter	47.84	777756.9900000008	77.77569900000006
1687	51423	entreprendre	47.84	777804.8300000008	77.78048300000006
1688	83910	montre	47.84	777852.6700000006	77.78526700000008
1689	7528	appliquer	47.84	777900.5100000006	77.79005100000008
1690	11623	avenue	47.7	777948.2100000007	77.79482100000007
1691	102651	puissant	47.7	777995.9100000006	77.79959100000006
1692	122284	sourcil	47.64	778043.5500000006	77.80435500000007
1693	99725	principe	47.57	778091.1200000006	77.80911200000007
1694	62629	gonfler	47.57	778138.6900000005	77.81386900000005
1695	35132	dangereux	47.57	778186.2600000005	77.81862600000005
1696	54712	fabriquer	47.57	778233.8300000004	77.82338300000005
1697	116239	réserver	47.57	778281.4000000005	77.82814000000003
1698	74894	juillet	47.57	778328.9700000003	77.83289700000003
1699	27785	composer	47.57	778376.5400000003	77.83765400000003
1700	121467	sommet	47.5	778424.0400000003	77.84240400000003
1701	5664	américain	47.43	778471.4700000003	77.84714700000005
1702	114363	régner	47.43	778518.9000000005	77.85189000000005
1703	138948	écrier	47.43	778566.3300000004	77.85663300000004
1704	68136	illusion	47.36	778613.6900000005	77.86136900000005
1705	81810	mesurer	47.3	778660.9900000005	77.86609900000005
1706	77116	linge	47.3	778708.2900000005	77.87082900000007
1707	27072	commandement	47.23	778755.5200000005	77.87555200000004
1708	83007	misère	47.23	778802.7500000005	77.88027500000005
1709	77050	limite	47.23	778849.9800000004	77.88499800000005
1710	120430	signifier	47.23	778897.2100000004	77.88972100000005
1711	86750	nation	47.23	778944.4400000005	77.89444400000005
1712	121942	souffrance	47.16	778991.6000000004	77.89916000000005
1713	90343	organiser	47.16	779038.7600000005	77.90387600000005
1714	58358	fouiller	47.16	779085.9200000005	77.90859200000007
1715	97077	pleuvoir	47.09	779133.0100000005	77.91330100000005
1716	26736	colonel	47.03	779180.0400000005	77.91800400000005
1717	126150	système	46.96	779227.0000000005	77.92270000000005
1718	57064	flanc	46.89	779273.8900000005	77.92738900000005
1719	45314	désespoir	46.89	779320.7800000005	77.93207800000005
1720	119606	sensation	46.89	779367.6700000005	77.93676700000005
1721	84493	mouche	46.89	779414.5600000005	77.94145600000007
1722	57239	fleuve	46.89	779461.4500000004	77.94614500000007
1723	90483	origine	46.82	779508.2700000005	77.95082700000005
1724	127697	taxi	46.82	779555.0900000004	77.95550900000005
1725	44186	déplacer	46.82	779601.9100000005	77.96019100000005
1726	71518	inquiétude	46.76	779648.6700000005	77.96486700000004
1727	55680	façade	46.76	779695.4300000005	77.96954300000004
1728	125020	supérieur	46.69	779742.1200000003	77.97421200000005
1729	63211	grandir	46.69	779788.8100000003	77.97888100000003
1730	111664	retard	46.62	779835.4300000003	77.98354300000003
1731	141011	époux	46.62	779882.0500000003	77.98820500000002
1732	123745	style	46.62	779928.6700000003	77.99286700000003
1733	71470	inquiet	46.55	779975.2200000003	77.99752200000003
1734	22848	chanson	46.55	780021.7700000005	78.00217700000003
1735	51712	envelopper	46.49	780068.2600000005	78.00682600000003
1736	65282	habituer	46.42	780114.6800000005	78.01146800000005
1737	51477	entretenir	46.42	780161.1000000004	78.01611000000005
1738	30788	convaincre	46.35	780207.4500000004	78.02074500000005
1739	141102	épreuve	46.28	780253.7300000004	78.02537300000004
1740	75049	justice	46.28	780300.0100000005	78.03000100000004
1741	53930	explication	46.28	780346.2900000005	78.03462900000005
1742	22193	cellule	46.28	780392.5700000004	78.03925700000005
1743	38174	domaine	46.22	780438.7900000005	78.04387900000005
1744	69481	incapable	46.22	780485.0100000005	78.04850100000004
1745	135385	victime	46.22	780531.2300000004	78.05312300000004
1746	48281	employer	46.22	780577.4500000004	78.05774500000005
1747	96828	plaque	46.15	780623.6000000004	78.06236000000004
1748	112999	rive	46.15	780669.7500000005	78.06697500000004
1749	116902	révolution	46.08	780715.8300000004	78.07158300000005
1750	97536	poignée	46.08	780761.9100000005	78.07619100000005
1751	76668	lier	46.08	780807.9900000003	78.08079900000003
1752	133288	témoin	46.01	780854.0000000003	78.08540000000005
1753	63262	grange	46.01	780900.0100000005	78.09000100000003
1754	89958	opposer	46.01	780946.0200000005	78.09460200000005
1755	57390	flot	45.95	780991.9700000003	78.09919700000003
1756	114272	rythme	45.95	781037.9200000003	78.10379200000003
1757	99861	prière	45.95	781083.8700000001	78.10838700000002
1758	138360	écho	45.95	781129.8200000002	78.11298200000002
1759	9043	artiste	45.88	781175.7000000002	78.11757000000001
1760	141703	éternel	45.88	781221.5800000002	78.12215800000001
1761	79099	mai	45.88	781267.4600000002	78.12674600000003
1762	89038	obéir	45.88	781313.3400000002	78.13133400000002
1763	32706	cracher	45.81	781359.1500000003	78.13591500000003
1764	80209	marchand	45.81	781404.9600000003	78.14049600000003
1765	84877	muet	45.74	781450.7000000003	78.14507000000003
1766	35232	date	45.74	781496.4400000003	78.14964400000002
1767	129117	toilette	45.68	781542.1200000003	78.15421200000003
1768	74761	joyeux	45.61	781587.7300000003	78.15877300000005
1769	66238	hippo	45.61	781633.3400000003	78.16333400000003
1770	41041	décor	45.61	781678.9500000003	78.16789500000003
1771	896	accent	45.54	781724.4900000003	78.17244900000003
1772	8486	armoire	45.54	781770.0300000005	78.17700300000004
1773	15808	bon	45.54	781815.5700000004	78.18155700000004
1774	112615	ridicule	45.54	781861.1100000005	78.18611100000005
1775	54560	extrême	45.54	781906.6500000005	78.19066500000005
1776	89828	ongle	45.47	781952.1200000005	78.19521200000005
1777	105093	rage	45.34	781997.4600000004	78.19974600000005
1778	58801	fragile	45.34	782042.8000000005	78.20428000000005
1779	102324	prêtre	45.27	782088.0700000004	78.20880700000005
1780	67462	hâte	45.2	782133.2700000005	78.21332700000005
1781	117466	sacré	45.2	782178.4700000003	78.21784700000003
1782	18910	bébé	45.2	782223.6700000003	78.22236700000003
1783	56049	fesse	45.14	782268.8100000003	78.22688100000003
1784	55892	ferme	45.14	782313.9500000003	78.23139500000003
1785	37317	disposition	45.07	782359.0200000004	78.23590200000002
1786	84754	moustache	45.07	782404.0900000002	78.24040900000001
1787	20005	calmer	45.07	782449.1600000001	78.24491600000002
1788	33185	crime	45.07	782494.2300000002	78.24942300000002
1789	93776	peintre	45.07	782539.3	78.25393000000003
1790	10077	atelier	45.07	782584.37	78.258437
1791	76784	libération	45.0	782629.37	78.262937
1792	133745	user	45.0	782674.37	78.267437
1793	71779	inspirer	45.0	782719.37	78.271937
1794	98480	portier	45.0	782764.37	78.276437
1795	135280	viande	45.0	782809.37	78.280937
1796	16178	botte	44.93	782854.3	78.28543
1797	128539	thé	44.86	782899.16	78.289916
1798	25637	clef	44.86	782944.02	78.294402
1799	21490	carton	44.86	782988.88	78.298888
1800	49527	enfiler	44.86	783033.74	78.303374
1801	977	accident	44.8	783078.54	78.307854
1802	139566	élan	44.73	783123.27	78.312327
1803	38006	dizaine	44.73	783168.0	78.3168
1804	86231	métal	44.73	783212.73	78.321273
1805	110870	reprocher	44.73	783257.46	78.325746
1806	129056	tiède	44.73	783302.19	78.330219
1807	89925	opinion	44.66	783346.85	78.334685
1808	7318	appareil	44.66	783391.51	78.339151
1809	2450	adorer	44.59	783436.1	78.34361
1810	92311	pardonner	44.59	783480.69	78.348069
1811	28419	condamner	44.59	783525.2799999998	78.35252799999998
1812	60121	furieux	44.59	783569.8699999999	78.35698699999998
1813	132980	tâche	44.53	783614.3999999998	78.36143999999999
1814	87842	noter	44.53	783658.9299999998	78.365893
1815	74839	juge	44.46	783703.3899999999	78.37033899999999
1816	17056	bouton	44.46	783747.8499999999	78.37478499999997
1817	13581	base	44.46	783792.3099999998	78.37923099999998
1818	36480	différence	44.46	783836.7699999998	78.38367699999998
1819	77961	loup	44.39	783881.1599999998	78.38811599999998
1820	134852	venu	44.39	783925.5499999998	78.39255499999999
1821	115884	répandre	44.32	783969.8699999999	78.39698699999998
1822	53559	exercer	44.26	784014.1299999999	78.40141299999998
1823	24188	choc	44.19	784058.3199999997	78.40583199999998
1824	24905	cimetière	44.19	784102.5099999997	78.41025099999995
1825	7829	apprécier	44.12	784146.6299999997	78.41466299999995
1826	12455	baiser	44.12	784190.7499999997	78.41907499999995
1827	27613	complet	44.12	784234.8699999995	78.42348699999997
1828	81434	menace	44.12	784278.9899999995	78.42789899999997
1829	44176	dépit	44.12	784323.1099999995	78.43231099999997
1830	22535	chagrin	44.05	784367.1599999997	78.43671599999995
1831	91339	paille	44.05	784411.2099999997	78.44112099999997
1832	92248	parc	43.99	784455.1999999997	78.44551999999997
1833	44710	déranger	43.99	784499.1899999997	78.44991899999997
1834	23597	cheminée	43.99	784543.1799999997	78.45431799999997
1835	111126	respect	43.85	784587.0299999997	78.45870299999997
1836	119389	secrétaire	43.78	784630.8099999997	78.46308099999997
1837	106039	raser	43.78	784674.5899999997	78.46745899999998
1838	103929	quarante	43.78	784718.3699999999	78.47183699999998
1839	113018	rivière	43.72	784762.0899999997	78.47620899999997
1840	61659	gendarme	43.72	784805.8099999997	78.48058099999997
1841	54947	faillir	43.65	784849.4599999997	78.48494599999998
1842	11205	automne	43.65	784893.1099999999	78.48931099999997
1843	110724	repos	43.58	784936.6899999997	78.49366899999997
1844	119736	septembre	43.58	784980.2699999997	78.49802699999995
1845	126365	séjour	43.58	785023.8499999995	78.50238499999995
1846	121373	solution	43.51	785067.3599999995	78.50673599999995
1847	133839	utiliser	43.51	785110.8699999995	78.51108699999995
1848	37920	division	43.51	785154.3799999997	78.51543799999995
1849	35419	demi	43.51	785197.8899999997	78.51978899999995
1850	92418	parfait	43.45	785241.3399999995	78.52413399999995
1851	136763	voyageur	43.38	785284.7199999995	78.52847199999997
1852	15237	blesser	43.31	785328.0299999997	78.53280299999997
1853	128412	texte	43.24	785371.2699999997	78.53712699999997
1854	74050	jaillir	43.24	785414.5099999997	78.54145099999997
1855	3205	afin de	43.18	785457.6899999997	78.54576899999995
1856	79283	malade	43.18	785500.8699999999	78.55008699999998
1857	76516	lesquelles	43.11	785543.9799999996	78.55439799999998
1858	80181	marbre	43.04	785587.0199999998	78.55870199999998
1859	135060	vers	43.04	785630.0599999998	78.56300599999999
1860	133777	usine	42.97	785673.0299999998	78.56730299999998
1861	102140	prétexte	42.91	785715.9399999998	78.57159399999998
1862	19530	cadre	42.84	785758.7799999998	78.57587799999997
1863	97533	poignet	42.84	785801.6199999999	78.58016199999997
1864	123335	statue	42.84	785844.4599999997	78.58444599999997
1865	4273	alcool	42.84	785887.2999999997	78.58872999999997
1866	121141	soigner	42.84	785930.1399999997	78.59301399999997
1867	54497	extraordinaire	42.84	785972.9799999995	78.59729799999997
1868	121296	solide	42.77	786015.7499999997	78.60157499999997
1869	117596	saint	42.77	786058.5199999997	78.60585199999997
1870	71551	inscrire	42.7	786101.2199999995	78.61012199999995
1871	110287	renvoyer	42.7	786143.9199999996	78.61439199999995
1872	78438	là-haut	42.7	786186.6199999995	78.61866199999996
1873	99789	priver	42.7	786229.3199999995	78.62293199999995
1874	56892	fièvre	42.64	786271.9599999995	78.62719599999996
1875	68583	immédiatement	42.64	786314.5999999995	78.63145999999995
1876	133527	une	42.64	786357.2399999995	78.63572399999995
1877	81782	message	42.57	786399.8099999995	78.63998099999995
1878	18266	brume	42.57	786442.3799999994	78.64423799999993
1879	137577	zone	42.5	786484.8799999994	78.64848799999993
1880	5945	ange	42.5	786527.3799999994	78.65273799999993
1881	26394	coiffer	42.43	786569.8099999995	78.65698099999993
1882	82578	millier	42.43	786612.2399999995	78.66122399999995
1883	113617	roue	42.43	786654.6699999996	78.66546699999995
1884	130142	tracer	42.36	786697.0299999996	78.66970299999996
1885	81688	merci	42.36	786739.3899999995	78.67393899999995
1886	11081	auto	42.36	786781.7499999995	78.67817499999995
1887	45765	désordre	42.23	786823.9799999995	78.68239799999995
1888	32162	coupe	42.23	786866.2099999995	78.68662099999995
1889	37392	disque	42.16	786908.3699999995	78.69083699999996
1890	82866	miracle	42.16	786950.5299999996	78.69505299999996
1891	113673	rougir	42.09	786992.6199999995	78.69926199999995
1892	142664	ôter	42.03	787034.6499999996	78.70346499999995
1893	22862	chant	42.03	787076.6799999996	78.70766799999996
1894	94134	percer	42.03	787118.7099999995	78.71187099999995
1895	45281	désert	41.89	787160.5999999995	78.71605999999996
1896	103490	période	41.89	787202.4899999995	78.72024899999997
1897	126660	tabac	41.89	787244.3799999997	78.72443799999995
1898	22443	certitude	41.89	787286.2699999997	78.72862699999995
1899	11055	auteur	41.89	787328.1599999997	78.73281599999997
1900	19193	bête	41.89	787370.0499999997	78.73700499999997
1901	22261	centaine	41.82	787411.8699999995	78.74118699999997
1902	78305	lutte	41.82	787453.6899999995	78.74536899999995
1903	57730	foncer	41.82	787495.5099999995	78.74955099999995
1904	99502	presse	41.82	787537.3299999995	78.75373299999995
1905	19629	cage	41.82	787579.1499999993	78.75791499999994
1906	135969	vision	41.82	787620.9699999994	78.76209699999994
1907	23388	chaud	41.76	787662.7299999994	78.76627299999993
1908	60719	gai	41.76	787704.4899999994	78.77044899999993
1909	21390	carreau	41.69	787746.1799999994	78.77461799999993
1910	80780	maréchal	41.69	787787.8699999994	78.77878699999992
1911	84817	moyen	41.69	787829.5599999992	78.78295599999993
1912	129678	total	41.62	787871.1799999992	78.78711799999992
1913	112101	revanche	41.62	787912.7999999992	78.79127999999993
1914	134565	veiller	41.62	787954.4199999992	78.79544199999992
1915	10945	auparavant	41.62	787996.0399999992	78.79960399999992
1916	96673	planche	41.55	788037.5899999994	78.80375899999993
1917	136457	volet	41.55	788079.1399999994	78.80791399999994
1918	23292	chasseur	41.55	788120.6899999994	78.81206899999994
1919	130289	trahir	41.55	788162.2399999994	78.81622399999993
1920	28010	comptoir	41.55	788203.7899999996	78.82037899999995
1921	56522	filet	41.49	788245.2799999993	78.82452799999993
1922	97099	pli	41.42	788286.6999999995	78.82866999999995
1923	118677	savoir	41.42	788328.1199999995	78.83281199999995
1924	12401	baigner	41.42	788369.5399999996	78.83695399999995
1925	86353	métro	41.35	788410.8899999995	78.84108899999995
1926	49482	enfer	41.35	788452.2399999995	78.84522399999996
1927	115594	régulier	41.35	788493.5899999995	78.84935899999995
1928	68323	imiter	41.35	788534.9399999995	78.85349399999993
1929	13428	barque	41.28	788576.2199999995	78.85762199999995
1930	24604	chute	41.28	788617.4999999995	78.86174999999996
1931	23079	charge	41.28	788658.7799999996	78.86587799999995
1932	82406	mienne	41.28	788700.0599999995	78.87000599999995
1933	119930	serré	41.28	788741.3399999995	78.87413399999996
1934	9185	aspect	41.28	788782.6199999995	78.87826199999995
1935	118320	satisfaction	41.22	788823.8399999995	78.88238399999996
1936	121780	sou	41.22	788865.0599999995	78.88650599999995
1937	101452	précéder	41.22	788906.2799999996	78.89062799999995
1938	23145	charmant	41.15	788947.4299999996	78.89474299999995
1939	96205	piste	41.15	788988.5799999995	78.89885799999995
1940	66386	hocher	41.15	789029.7299999995	78.90297299999995
1941	95248	photographie	41.08	789070.8099999995	78.90708099999995
1942	94162	percevoir	41.01	789111.8199999995	78.91118199999995
1943	115144	réel	40.95	789152.7699999996	78.91527699999995
1944	130873	transporter	40.88	789193.6499999996	78.91936499999996
1945	108205	refaire	40.81	789234.4599999995	78.92344599999996
1946	14417	bibliothèque	40.74	789275.1999999995	78.92751999999996
1947	120290	sienne	40.68	789315.8799999997	78.93158799999995
1948	136501	volontiers	40.61	789356.4899999995	78.93564899999997
1949	59610	frontière	40.47	789396.9599999995	78.93969599999996
1950	119360	secours	40.47	789437.4299999996	78.94374299999996
1951	69845	inconnu	40.41	789477.8399999995	78.94778399999996
1952	12725	balcon	40.41	789518.2499999997	78.95182499999997
1953	133625	unité	40.41	789558.6599999997	78.95586599999997
1954	126166	sécher	40.41	789599.0699999997	78.95990699999997
1955	113856	roux	40.41	789639.4799999996	78.96394799999997
1956	102912	putain	40.41	789679.8899999999	78.96798899999997
1957	112744	rigueur	40.34	789720.2299999996	78.97202299999998
1958	81755	merveilleux	40.34	789760.5699999997	78.97605699999997
1959	114199	russe	40.27	789800.8399999997	78.98008399999998
